center	1	complex:13, facility:10, hub:9, station:9, establishment:6, capital:5, mall:3, depot:2, nerve center:2, institute:2, central place:2, port:1, plaza:1, arena:1, internal:1, office:1, central site:1, middle:1, town center:1, meeting place:1, inner:1, school:1, development:1
center	2	middle:8, midpoint:3, inner:2, football role:1, centerfielder:1, mid-point:1, central:1, field position:1, dominant:1, deep:1, mid point:1, midway:1, central location:1
center	3	core:2, focal point:2, most important piece:1, hub:1, focus:1, crux:1, central point:1, major premise:1, key concept:1, heart:1
center	4	hub:2, downtown:1, social center:1, middle area:1, central part:1, business hub:1, town square:1, mall:1, plaza:1, bustling center:1
center	5	deep:1, mid position:1, center player:1, central player:1, inner:1, middle:1
centre	1	hub:19, complex:8, plaza:7, mall:6, station:6, focal point:4, marketplace:3, facility:3, capital:3, establishment:2, central place:2, focus:2, square:2, area:1, ????:1, heart:1, hotbed:1, central location:1, site:1, district:1, mart:1, nerve center:1, central area:1, focus of activity:1
centre	3	middle:8, midpoint:4, central area:3, complex:1
centre	4	centerfielder:3, field position:3, player position:2, inner:2, middle:2, deep:1, inside:1, center half-back:1, player:1, mid:1, center position:1
centre	6	hub:2, active center:1, location:1, central point:1, focal point:1, focal area:1
century	1	era:25, period:15, epoch:13, hundred year period:10, hundred:9, generation:8, age:8, century period:8, hundred years:6, 100 years:4, time:4, 100 year period:4, hundred year:3, centenary:3, millennium:2, hundreds:2, milennium:2, lifetime:2, a.d.:2, centurial:2, millenium:2, duration:2, centenery:2, hundred-year-span:2, 100 year:2, era a.d.:2, centennial:2, 100-year-period:2, schoolchild:1, lifespan:1, student:1, aeon:1, one-hundred years:1, poetry from the 1200:1, poetry written in the year 1280:1, na:1, hundred years since the birth of christ:1, century time-frame:1, interim:1, sixteen hundreds:1, juvenile:1, hundred-year-period:1, century era:1, first:1, period of 100 year:1, second:1, span:1, eon:1, hundred year interval:1, siecle:1, day:1, common era period:1, interval:1, in 1300:1, century term:1, one tenth of a millenium:1, 1900:1, ce period:1, common era epoch:1, time frame:1, fourth:1, last hundred year:1, decade:1, one hundred year:1, youth:1, third:1, millenia:1, ce epoch:1, year:1, duration of time equal to a hundred years:1, season:1, period of a hundred years since the birth of christ:1, ce age:1, fifth:1, hundred year term:1, time period:1, years:1, adolescent:1
ceremony	1	ritual:22, rite:12, show:8, function:8, celebration:6, commemoration:5, service:3, custom:3, traditional ritual:2, presentation:2, formality:2, gathering:1, ritual practice:1, occassion:1, procedure:1, formal event:1, honoring ritual:1, customary practice:1, festivity:1, tradition:1, convention:1, occasion:1
chain	1	link:11, sequence:4, connection:3, engine belt:2, string:2, coupling:2, series:2, drive chain:1, interlocking material:1, interlocking chain:1, chain belt:1, drive belt:1, order:1, molecular string:1, linked sequence:1, interlocked metal:1, set:1, linked material:1, metal belt:1, metal rope:1, braided metal:1, iron:1, cable:1, linked structure:1, group:1, metal chain:1, molecular chain:1
chain	2	group:3, company:2, series:2, corporate line:1, brand:1
chain	3	sequence:16, series:11, link:10, string:8, connection:5, line:4, train:4, group:4, web:2, succession:2, ordered series:2, set:2, linked incidents:1, order:1, molecular string:1, need:1, food cycle:1, yoke:1, linked group:1, linked incident:1, cycle:1, fetter:1, ordered sequence:1, foundation:1, molecular chain:1, cluster:1, sequential line:1, series of links:1, system:1, linked sequence:1
chain	4	link:6, iron:5, metal rope:4, shackle:4, necklace:3, shackles:3, bond:2, metal link:2, interlocking metal rope:1, chain jewelry:1, metal bonds:1, jewelry:1, braided metal:1, metal braid:1, constraint:1, interlocked metal:1, linked metal weapon:1, interlaced metal cord:1, iron link:1, metal binding:1, linked chain:1, linked metal:1
chairman	1	head:21, chief:13, executive:11, leader:8, chair:7, director:7, coordinator:7, administrator:6, chairperson:6, committee head:5, top officer:3, admistrator:3, adminstrator:2, host:2, lead member:2, board coordinator:2, top office holder:1, master of ceremonies:1, business chair:1, head person:1, emcee:1, committee leader:1, administator:1, top member:1, team head:1, officer:1, ruler:1, chief officer:1, group leader:1, leading member:1, lead:1, committee chair:1
challenge	1	test:19, trial:14, dispute:13, confrontation:8, difficulty:6, contest:4, task:4, question:4, obstacle:3, hardship:3, demanding task:2, block:2, dare:2, barrier:2, obstruction:2, goal:2, struggle:1, hazard:1, mission:1, objection:1, assignment:1, daunting element:1, daunting task:1, demand:1, threat:1, proposed contest:1, problem:1, demanding issue:1, requirement:1
challenge	2	test:21, contest:20, trial:16, competition:13, duel:5, fight:4, dispute:4, game:2, threat:2, event:2, battle:2, rivalry:2, task:1, defiance:1, difficult task:1, exception:1, round:1, contested incident:1, race:1, fight call:1, hostility:1, match:1, outing:1, verb:1, war:1, attitude:1, face-off:1, resistance:1, confrontation:1, demand:1
championship	1	competition:16, title:15, title match:14, contest:14, tournament:14, match:9, meet:7, top finish:7, title contest:5, championship contest:3, title race:2, champion status:2, race:1, title series:1, championship match:1, elimination:1, showdown:1, champion round:1, playoff:1, champ:1, battle:1, victor:1, championship event:1, champion:1, championship tournament:1, winner:1
champion	1	advocate:5, supporter:4, benefactor:1, enthusiast:1, defender:1, spokesperson:1
champion	2	winner:22, victor:13, titleholder:9, champ:7, top finisher:6, number one:6, leader:5, win:4, award winner:3, conquer:3, giant:2, conqueror:1, defender:1, gold medalist:1, top:1, award holder:1, athletic victor:1
chance	1	opportunity:31, possibility:17, prospect:9, shot:8, odds:4, potential:3, occasion:2, probability:2, prayer:1, hope:1, minute:1, odd:1, likelihood:1, another opportunity:1, option:1, try:1, available possibility:1, offer:1, available chance:1, favorable chance:1, opening:1, possible option:1, possible chance:1, potentiality:1
chance	2	possibility:29, odds:21, probability:17, statistical chance:10, risk:7, luck:7, likelihood:6, prospect:5, opportunity:5, potential:4, shot:4, hope:3, odd:2, gamble:2, fortune:1, potential to succeed:1, happenstance:1, incidence:1, mere luck:1, probability of success:1, occurence:1, speculation:1, statistical odds:1, venture:1, occasion:1, possibility for mistake:1
chance	3	luck:5, happenstance:4, mere luck:2, sheer chance:1, accidental:1, unplanned:1, sheer odds:1, good fortune:1, statistical chance:1
change	1	alteration:31, difference:19, adjustment:15, modification:13, shift:13, transformation:11, metamorphosis:7, switch:6, development:4, conversion:4, deviation:3, transition:2, variation:2, innovation:2, permutation:1, improvement:1, ateration:1, revision:1, advancement:1
channel	1	route:12, course:7, avenue:5, means:5, transmit:3, send:3, way:3, band:2, conveyance route:2, guide:2, frequency:2, method:2, path:1, passage:1, pathway:1, groove:1, outlet:1, approach:1, station:1, conduct:1, direction:1, delivery channel:1, means of transmission:1
channel	2	tv channel:8, station:6, broadcast channel:4, course:3, tv station:2, pathway:2, agency:1, broadcast station:1, television channel:1, way:1, send:1, route:1, broadcast:1, transmit:1
channel	3	frequency:2, band:1, course:1, carrier:1, route:1, pathway:1
channel	4	canal:5, waterway:2, course:2, route:2, creek:1, tributary:1, passage:1, path:1, water channel:1, riverbed:1
chapter	1	section:27, episode:16, division:11, interval:7, part:6, subdivision:5, stage:5, series:4, group:3, segment:3, branch:3, book division:2, period:2, volume:2, bureau:1, time:1, book chapter:1, sect:1, set:1, scriptural section:1, moment:1, unit:1, lesson:1, team:1, category:1, story:1, office:1, book section:1, portion:1
chapter	2	branch:3, division:1, office:1, department:1, affiliate:1, wing:1
chapter	3	period:4, section:2, era:2, segment:1, moment:1, part:1, phase:1, day:1
character	1	role:21, figure:20, part:15, personality:7, portrayal:5, personification:5, impersonation:4, depicted character:3, book character:3, person:2, portrayed character:2, eccentric:2, personage:2, portrayed role:2, film character:1, individual:1, persona:1, literary character:1, eccentric type:1, game role:1, portrayed part:1, portrait:1, type:1, role player:1, player:1, game character:1, stereotypical:1, fellow:1
character	2	symbol:7, letter:5, figure:4, personification:2, oriental lettering:2, type:2, mark:2, language symbol:2, letter character:1, lettering:1, persona:1, letter symbol:1, individual:1, language element:1, symbol character:1
character	3	characteristic:9, quality:7, attribute:6, aspect:5, feature:4, distinction:3, makeup:3, nature:3, trait:3, standing:1, disposition:1, demeanor:1, aura:1, status:1, personality:1, integrity:1, rank:1
charge	1	control:13, custody:10, command:6, supervision:4, authority:3, direction:3, responsibility:2, handle:1, order:1, care:1, management:1, authority over:1, manage:1, guidance:1, supervisory capacity:1
charge	2	rush:7, push:5, attack:5, assault:4, onslaught:3, blitz:2, surge:2, forward plunge:2, advance:2, run:1, explosive charge:1, accusation:1, allegation:1, bomb:1, onset:1, dash:1, offense:1, threat:1, tackle:1, leap:1, explosion:1
charge	3	stored energy:2, discharge:2, electrical charge:2, energy:1, magnetic charge:1, bolt:1, energy ampunt:1, agitate:1, total energy:1, ionic charge:1
charge	4	accusation:94, allegation:87, offense charge:23, complaint:12, indictment:9, charged offense:7, criminal charge:4, assault:1, offense allegation:1, push:1, imputation:1, rush:1, onslaught:1
charge	5	cost:29, fee:24, price:14, assessed amount:14, expense:11, assessment:11, rate:10, payment:2, amount:2, expenditure:1, assessed fee:1
chart	1	list:14, table:12, hit list:11, tabulation:10, hits list:6, outline:6, best-seller chart:3, hits chart:2, graph:2, diagram:2, music chart:2, best-seller list:2, song chart:1, best-sellers chart:1, plan:1, bulletin:1, song genre type:1, best-selling list:1, index:1, map:1, directory:1, draft:1
chart	2	diagram:9, map:6, graph:4, table:4, sketch:2, plan:1, plot:1, terrain chart:1, outline:1
chemical	1	chemical substance:9, compound:6, chemical compound:3, substance:2, chemical ingredient:2, concoction:1, impurity:1, formula:1, harsh ingredient:1, contaminant:1, explosive:1, synthetic ingredient:1, drug:1, chemical agent:1, preparation:1, synthetic substance:1, molecular composite:1, mixture of substances:1
chief	1	head:20, leader:15, lead:13, main:6, supreme:5, top:5, primary:4, ruler:4, chieftain:3, manager:2, boss:2, premier:2, leading:2, head person:1, tribal leader:1, foremost:1, head member:1, head official:1, top member:1, supervisor:1, leading officer:1, top authority:1
childhood	1	youth:31, adolescence:10, boyhood:6, juvenility:4, juvenile:3, formative years:2, young-age:2, adolescent:2, early days:2, babyhood:2, infancy:2, schooldays:1, pediatric:1, immature-age:1, tot:1, immaturity:1, young stage:1, young child:1, youth period:1, early life:1, girlhood:1, young age:1, early age:1, tender age:1, early years of life:1, teen:1, known from youth:1, growing up:1, younger days:1
child	1	offspring:20, kid:12, progeny:10, descendant:10, descendent:2, heir:2, young:1, brood:1, son and daughter:1, daughter:1, youngster:1, population:1, people:1, tyke:1, infant:1
child	2	kid:23, youngster:13, youth:9, young person:8, adolescent:5, juvenile:5, offspring:3, progeny:2, little one:2, minor:1, charge:1, infant:1, lad:1, moppet:1, childhood:1, descendant:1, young one:1, brood:1
choice	1	selection:28, option:25, pick:20, decision:15, preference:7, determination:5, alternative:4, election:3, abortion right:2, judgment:2, first-team:2, starter:1, variety:1, choice over one body:1, women choice:1, possible choice:1, right to choose:1, choosing:1, class:1, candidate:1, multiple option:1, women right:1, best:1, select:1, superior:1, elite:1
choice	2	abortion right:1, right to choose:1, option:1, woman right to choose:1, women right:1
choice	3	superior:4, quality:2, select:2, prime:2, best:2, excellent:2, superb:1, special:1, elite:1, hand-pick:1
choice	4	option:21, alternative:4, pick:4, opportunity:3, possibility:3, selection:2, selection opportunity:1, other option:1, chance to choose:1, opportunity to choose:1, range of alternatives:1, range of options:1, available option:1, ability to select:1, other choice:1, available alternative:1
church	1	chapel:21, cathedral:16, house of worship:15, congregation:13, parish:11, worship place:10, temple:9, christian church:3, religious:2, religion:2, denomination:1, ecclesiastical:1, gospel:1, institution:1, church membership:1, church edifice:1, body:1, mass:1, church group:1, group:1, tabernacle:1, worship:1
church	2	congregation:5, religion:3, church hierarchy:2, parish:2, body:2, religious:1, faith:1, group:1, affiliation:1, chapter:1, denomination:1, church leader:1
circle	1	loop:13, ring:10, globe:10, sphere:8, orb:8, disc:5, round:4, circular outline:2, round form:2, enclosure:1, circular shape:1, shape:1, 360:1, halo:1, geometrical circle:1, roundabout:1, ovoid:1, lap:1, ball:1, oval:1, round object:1
circle	2	group:66, clique:24, crowd:20, set:14, camp:10, coterie:9, community:8, social group:8, clan:3, alliance:3, people:3, assembly:2, social circle:2, social sphere:2, gathering:2, cabal:2, party:2, family:2, arena:2, area:2, organization:2, member:2, hand-holding circle:1, meet:1, collaborative group:1, soceity:1, vigil session:1, circuit:1, sector:1, gang:1, locality:1, exchange:1, peer:1, social setting:1, crew:1, group of people:1, field:1, congregation:1, cliche:1, close-knit group:1, club:1, social sector:1, interest group:1, part:1, band:1, outfit:1, influential sphere:1, demographic segment:1, milieu:1, entourage:1, center:1, place:1, closed group:1, group of supporters:1, unit:1, faction:1
circle	5	group:4, gathering:3, company:2, encircling group:2, human circle:2, team:1, drumming group:1, meet:1, pool:1, circle formation:1, drum playing community:1, hand-holding vigil:1, family:1
circuit	1	course:11, route:10, track:8, path:5, circle:4, loop:4, trail:2, duty tour:1, circumference:1, orbit:1, event:1, compass:1, range:1, tract:1, circular:1, enlistment:1, zone:1
circuit	2	circle:4, tour:2, circular:2, round:2, group:1
circuit	3	orbit:2, electrical circuit:2, circular:2, signal transmission device:1, current path device:1, wiring circuit:1, wiring device:1, path:1
circuit	4	area:6, district:4, region:3, local:2, division:2, jurisdiction:1, group:1, lower:1, zone:1
city	1	town:89, metropolis:50, municipality:40, metropolitan area:17, urban area:14, village:14, urban:13, community:12, megalopolis:12, township:10, place:9, borough:9, metropolitan:8, municipal:8, capital:6, district:6, locale:5, conurbation:4, area:4, civic:4, large town:4, center:3, metropolitan center:3, urban center:3, region:3, burg:3, towns:2, settlement:2, suburb:2, parish:2, burb:2, location:2, hamlet:2, municiple:1, are:1, urban scene:1, post office:1, localities:1, inner city area:1, metropilitan:1, county:1, metropolis area:1, communities:1, port:1, people:1, tribe:1, land:1, metropolitan city:1, homestead:1, suburbia:1, urban zone:1, county seat:1, city scene:1, downtown area:1, municipalitiy:1, goverment:1, dowm town:1, neighborhood:1, city limits:1, major city:1, downtown:1, municipalities:1, villlage:1, midtown:1, urban conurbation:1, hamelt:1, urban place:1
claim	1	declare:6, assert:6, contend:4, insist:3, boast:2, state:2, pretend:2, allege:2
claim	2	assertion:6, declaration:6, contention:3, statement:2, assertation:2, call:1, tale:1, demand:1, insistence:1, story:1, account:1, allegation:1, contend:1
claim	3	right:5, title:4, demand:3, entitlement:2, petition:2, assertion:2, demand as a right:1, allegation:1, lien:1, declaration:1, privilege:1, request:1, suit:1
clan	1	family:23, tribe:13, group:6, family tribe:3, folk:2, people:2, lineage:2, family lineage:2, crowd:1, interrelated family group:1, team:1, descendant line:1, clique:1, bunch:1, kinfolk:1, descendant group:1, relative:1, athletic squad:1, kinship group:1, descendent line:1, kin:1
class	1	category:20, grade:11, rank:10, type:7, division:6, group:6, rate:5, kind:3, level:2, classification:2, brand:2, genus:2, stock:1, section:1, sort:1, student group:1, genre:1, rated:1, caste:1, assortment:1, sect:1
class	3	caste:1, sect:1, status category:1, group:1, hierarchy:1, rank:1, tier:1, ilk:1, breed:1
class	4	grade:14, graduating class:11, homeroom:11, group:10, classmate group:10, group in school:8, course:7, homeroom class:6, student body:6, class year:3, student group:3, student:2, school group:1, student(s):1, batch:1, section:1, classmate:1, year:1, school year:1, school:1, class of students:1, student class:1, study:1, graduating student body:1
class	5	course:31, lesson:14, lecture:12, session:10, study:9, grade:8, instruction period:7, instruction:7, homeroom:7, subject:5, seminar:3, classroom:3, school course:2, instruction course:2, study group:2, school attendance:1, class period:1, curriculum:1, school subject:1, section:1, homeroom class:1, school term:1, group in school:1, coursework:1, instruction subject:1, course term:1, school:1, instruction topic:1
climate	1	weather:36, environment:14, clime:10, atmospheric condition:5, weather condition:5, temperature:4, temperature range:4, condition:3, atmosphere:2, meteorological condition:2, atsmosphere:1, mood:1, air:1, temperature zone:1, air and temperature factor:1, temperature condition:1
climate	2	environment:30, atmosphere:15, clime:12, situation:6, condition:5, feeling:3, state:2, mood:2, surroundings:2, circumstance:2, status:2, view:1, ambience:1, thought:1, permeation:1, surrounding:1, trend:1, attitude:1, season:1
club	1	association:63, league:35, organization:34, alliance:30, society:28, group:22, bar:22, gang:18, lodge:17, affiliation:16, crew:16, nightclub:14, team:12, squad:12, lounge:11, membership club:11, entertainment establishment:11, company:9, dance club:6, night club:6, establishment:6, sport franchise:6, faction:5, venue:4, coalition:3, sports team:3, membership group:3, pub:3, club facility:3, membership establishment:2, gathering:2, nightspot:2, community:2, assembly:2, fraternity:2, country club:2, union:2, gentleman club:2, drinking establishment:2, franchise:2, order:2, sports club:2, facility:2, fraternal organization:2, gym:2, athletic club:2, student club:1, affiliate:1, meeting place:1, hall:1, entry fee:1, training place:1, common interest group:1, sports franchise:1, cover charge:1, music club:1, team organization:1, association of members:1, nightlife:1, officer club:1, resort club (house):1, bunch:1, dancehall:1, membership:1, disco:1, entertainment venue:1, card game clubs:1, health club:1, place:1, resort:1, organizaion:1, membership organization:1, team of members:1, group of members:1, coop:1, hang out:1, card clubs:1, clique:1, club venue:1, suit of cards:1, institution:1, hangout:1, nigthclub:1, group of people:1, night spot:1, list:1, team franchise:1, guild:1, establishment for members only:1
club	2	baton:2, bat:2, billy club:1, bludgeon:1, blunt weapon:1, stick:1, staff:1
club	3	bar:12, pub:11, lodge:8, hangout:7, night club:7, league:4, disco:3, guild:3, stamping ground:3, spot:2, dancehall:2, nightclub:2, night spot:2, company:2, society:2, association:2, nightlife place:1, facility:1, dance hall:1, cafe:1, union:1, order:1
coach	1	trainer:30, instructor:17, teacher:10, director:9, chief:9, team manager:8, mentor:8, boss:7, manager:7, head:7, leader:6, team coach:5, athletic coach:4, lead:3, supervisor:2, handler:2, guide:1, tutor:1, sport coach:1, advisor:1
coach	2	carriage:8, stage:5, vehicle:5, stage coach:4, stagecoach:3, automobile:2, passenger car:1, auto:1, coach car:1
coal	1	fuel:18, charcoal:10, mineral:6, anthracite:6, coal ore:4, bitumen:4, slack:4, fuel coal:4, petroleum:2, carbon:2, bituminous:1, hard black fuel:1, coal mineral:1, coal fuel:1, coal deposit:1, ore:1, carbon rock:1
coast	1	coastline:32, shore:26, shoreline:23, beach:7, border:5, seashore:4, coastal border:4, borderland:2, boundary:2, seacoast:2, seaside:2, side:1, frontier:1, shore region:1, border of water:1, land adjacent to ocean:1, part:1, edge:1
code	1	encryption:6, cipher:6, secret language:5, passcode:3, number:3, program code:3, computer code:3, programming code:3, language:2, programming:2, programming language:1, data code:1, software code:1, password:1
code	3	number:3, cipher:2, listing:2, prefix:2, address:1, identifier:1, cryptograph:1, identification code:1, phone code:1
code	4	legal code:3, law:3, ordinance:3, constitution:2, secret language:2, incryption:1, ethics:1, codex:1, cipher:1, charter:1, signifier:1, passcode:1, cypher:1, zoning code:1, number:1, rule:1, canon:1, reference:1, numeric sequence:1
code	5	cipher:9, secret language:6, symbol:5, encryption:4, secret:4, cryptograph:2, encoded:2, password:2, codex:2, rank:1, law:1, representatively:1, ? unclear meaning ?:1, encoded message:1, word:1, secret code:1, correlated meaning:1, symbolizing:1, representative:1, encrypted:1, secretly:1
code	8	secret language:1, cipher:1, cryptograph:1, signal:1, coded message:1, morse code:1, signal code:1
cold	1	frigid:10, chill:10, cool:8, icy:5, chilly:3, adjective:3, freezing:3, chilled:2, cold one:1, frosted:1, frozen:1, freeze:1, low temperature:1, icy beer:1, chilled beverage:1, stony:1, cool temperature:1, wintertime:1, unclear usage -adjective:1
cold	11	political tension and military rivalry between nations that stops short of full-scale war:1, cold war:1, cold war (figure of speech):1, unfriendly:1, potential:1, strained relation:1, latent:1, impending:1, non-violent hostility:1, dormant:1
cold	15	chill:4, cool:3, temperate:2, cold weather:1, coldness:1, icy:1, cold wind:1, frozen:1, frosted:1, freezing:1, freeze:1, low temperature:1
cold	17	teaser:2, without preamble:2, abrupt:2, without preparation:2, cool:1, pre-credits scene:1, opening sequence:1, pre-credit:1, tantalize:1, pre-title sequence:1, first act:1, tease:1, pre-title:1, bait:1
cold	18	cool:4, unflammable:2, uninflammable:2, tepid:2, cold-forged:1, insufficiently hot:1, without heat:1, unheated method:1, insufficient temperature:1
cold	5	virus:6, sickness:5, bug:5, illness:3, viral illness:3, flu:3, ailment:2, common cold:2, sniffle:2, acute rhinitis:1, running nose:1, medical:1, canker:1, fever blister:1, sinus problem:1, coryza:1, oral ulcer:1, rhinovirus:1
cold	7	cold turkey:3, withdrawal:2, without assistance:1, drug-free:1, abrubt withdrawal:1, completely sober:1
cold	8	dispassionate:6, unfeeling:6, unfriendly:5, aloof:3, inhumane:3, unemotional:3, stoic:3, cruel:2, heartless:2, cool:2, brutal:1, callous:1, blind:1, mean-spirited:1, stone:1, analytical:1, premeditation:1, unexpressive:1, unconcern:1, non chalant:1, crule:1
collection	1	set:14, assortment:13, assembly:12, assemblage:11, variety:8, lot:8, group:7, compilation:7, accumulation:7, heap:5, collected set:5, grouping:5, amassment:5, gathering:4, batch:3, set of pieces with a common theme:2, assemblage of artwork:2, collected work:2, assembling:2, collection of works:2, compendium:1, display:1, quanity:1, collected group:1, wealth:1, collected artwork:1, stockpile:1, art collection:1, trove:1, line:1, set sharing a common theme:1, collected pieces:1, mass:1, stock pile:1, selection:1, assembled piece(s):1
college	1	university:36, institution:21, school:14, alma mater:14, higher education:14, organization:13, college campus:7, school of higher learning:6, collegiate:6, college facility:3, academy:2, college level:2, college-based:2, college-level:2, particular college:2, academic institution:2, academic institute:1, college attendance:1, higher academic:1, seminary:1, academic:1, institute of learning:1, college team:1, institute:1, academic life:1, lyceum:1, universuty:1, ncaa:1, higher academic level:1, post-secondary:1, the school of higher learning:1
colony	1	settlement:20, territory:10, community:10, commonwealth:8, dominion:8, province:5, separate jurisdiction:4, district:4, settled territory:3, locality:2, separate territory:2, habitation:2, protectorate:2, area:2, group:1, outpost:1, auxilary settlement:1, separate settlement:1, haabitation:1
colony	2	group:7, community:7, settlement:3, animal group:2, swarm:2, animal community:2, family:1, bacteria colony:1, flock:1, gathering:1, herd:1, city:1, satellite:1, collected organism:1, multiple:1, nest:1, society:1, member:1, dwelling:1, bacteria group:1, mass of organisms:1
color	1	hue:24, shade:22, pigment:18, tint:18, colorant:10, chromatic shade:7, coloration:3, coloring:3, palette:2, pigmentation:2, tone:2, color spectrum:1, chromatically:1, external appearance:1, cast:1, their visual aspect:1, hair color:1, pigment specification:1, spectrum:1, visual representation:1, spectrum of shade:1, hues:1, color strata:1, visual appearance:1, taint:1, paint:1, chromatic:1, by color:1
column	1	feature:9, article:9, piece:7, item:3, story:2, newspaper column:2, paragraph:1, opinion:1, writing:1, recurring newspaper piece:1, list:1, editorial writing:1, editorial segment:1, publication:1, contribution:1, write-up:1, feature article:1, opinion piece:1
column	2	pillar:12, post:4, baluster:2, monument:1, structural column:1, pole:1, memorial:1, upright:1
column	3	line:27, row:22, list:14, vertical list:6, data column:5, file:4, division:4, rank:3, vertical:3, horizontal division:2, side:2, vertical array of information:2, arm:1, page column:1, enemy group:1, pillar:1, vertical arrangement:1, group:1, section:1, number column:1, conspirator branch:1, subversive element:1, vertical configuration:1
column	4	military formation:7, troop:6, troop column:6, soldier file:6, line:5, flank:4, platoon:2, unit:2, marching column:2, front:1, group:1, regiment:1, military group:1, group of soldiers:1, line of soldiers:1, procession:1, company:1, infantry:1, field:1, army column:1, segment:1, convoy:1, line of people:1, military:1, troup:1
column	5	post:2, shaft:2, pillar:2, support:1, pole:1, piller:1, pilaster:1, bar:1, tube:1, cylinder:1
combat	1	battle:30, fighting:15, warfare:13, war:9, conflict:8, fight:6, military combat:5, military:2, conflick:2, battlefield:1, battle-based:1, resistance:1, action:1, contest:1, battle-related:1, engagement:1, government-issued:1
combination	1	blend:16, mixture:14, mix:10, amalgam:5, fusion:4, conjunction:3, medley:2, collaboration:2, merging:2, integration:2, joint condition:1, compound:1, combined formula:1, combined set:1, added sum:1, joining:1, composite:1, subset:1, mixed:1, combined condition:1, merger:1
combination	2	conjunction:11, together with:5, connection:4, along with:3, combined with:3, addition to:2, in addition to:2, na:1, conjuction:1, sequence:1, association:1, union:1, amalgam:1, accompanied by:1, partnership:1, concert:1
comedy	1	humor:19, humorous:14, funny entertainment:11, funniness:8, farce:8, comic:6, gag show:4, sitcom:4, parody:4, funny:4, comic drama:3, gag:2, humorous entertainment:2, comedy genre:2, comic routine:2, satire:2, humorous work:1, humor piece:1, comic work:1, comic program:1, hilarity:1, comical:1, funny piece:1, satirical:1, humor film:1, farcical:1, comic sketch:1, comedic:1, burlesque:1, humor sketch:1, sketch humor:1, humor material:1, comedy program:1, comic film:1, comic story:1, light drama:1
comic	1	funny:14, humorous:12, comedy:12, laughable:6, comedic:5, humorist:5, comic strip:5, humor:5, cartoon:4, stand-up:2, graphic:2, funnyman:2, cartoon series:2, comic series:1, finny:1, joker:1, amuse:1, amusing:1, comedian talent:1, illustrated:1, nutty:1, comical:1, entertaining:1, comedian:1, cartoon booklet:1, quipster:1, parody:1, comic talent:1
comic	2	comic book:21, comic strip:9, cartoon:6, comic serial:3, cartoon booklet:2, cartoon series:2, jokester:1, humorist:1, comedian:1, funny person:1
comic	3	comedian:9, jokester:3, funnyman:3, humor deliverer:2, humorist:2, funny man:2, comedienne:2, funny woman:1, magazine:1, periodical:1, smile maker:1, humorous person:1, cartoon:1, stand-up comic:1
commander	1	leader:31, chief:23, captain:11, military leader:8, top officer:8, head:6, officer:4, general:2, lead:2, commanding officer:1, officer in charge:1, military commanding officer:1, administrator:1, top official:1, director:1, boss:1
command	1	request:6, instruction:5, order:5, directive:4, demand:3, control:3, direct:2, operation command:2, dominate:1, commandment:1, authority:1, prompt:1, direction:1, run:1, decree:1, lead:1, summon:1, dictate:1, guide:1
command	2	control:11, charge:10, authority:10, direction:5, leadership:3, order:2, power:2, dictate:1, senior post:1, commanding:1, authority over:1, jurisdicition:1, authority of:1, commanding role:1, rule:1, entrust:1, commander role:1, reign:1
command	4	detachment:2, military unit:2, force:2, troop:1, station:1, military office:1, army division:1, outpost:1, order:1, division:1, unit:1, command outpost:1, mandate:1, directive:1, army force:1, military force:1
commercial	1	business:17, profitable:5, marketable:4, trade:4, industrial:4, retail:3, for profit:2, financial:2, commerce-based:2, market:2, popular:1, marketing:1, for-profit:1, economic:1, sale:1, serving the public:1, saleable:1, monetary:1, market-related:1, commerce-related:1, market-advantage:1, exchange:1, profit-making:1, merchantile:1
commercial	3	advertisement:6, promotion:3, advertisment:2, marketing campaign:2, ad campaign:1, marketing:1
committee	1	board:22, panel:21, group:15, council:13, commission:11, team:11, association:9, assembly:7, organization:7, cabinet:3, appointed group:2, bureau:1, legislative group:1, administration:1, appointed body:1, selected group:1, appointed board:1, special group:1, chamber:1
communication	1	transmission:5, correspondence:4, dissemination:3, message transmission:3, dispatch:2, information:2, conveyance:2, telecommunication:1, contact:1, delivery:1, message exchange:1, imparting:1, conduction:1, intelligence:1, information transmission:1, broadcast:1, conveying ideas:1, message conveyance:1, advertising:1, transfer:1, signal:1, means of communicating:1, conveying information:1, news:1, connection:1, convo:1, exchange:1, idea exchange:1, telegraphy:1
communication	2	correspondence:2, information exchange:1, transmission:1, radio communication:1, connection:1, signals:1, relays:1, method of communicating:1, broadcasting message:1, information conveyance:1, outside access:1, notifications:1, messages:1, signal communication:1, message transmission:1, outer world link:1, external contact:1, contact:1
communication	3	newscasting:2, reporting:2, broadcasting:2, written account:1, delivery of message:1, message expression:1, print reporting:1, communication art:1, expression of ideas:1, journalism:1, speech and writing:1, idea conveyance:1, expressing ideas:1
community	1	neighborhood:28, district:21, society:12, region:9, area:9, collective:5, local:5, public:4, population:4, regional:3, territory:2, residential area:2, people:2, community-serving:2, campus community:1, group:1, circle:1, societal:1, town:1, city:1, resident:1, social:1, association:1, grass root:1, commonwealth:1, company:1, township:1, group of people:1, body:1, school community:1, land:1
company	1	corporation:35, business:17, firm:13, establishment:8, enterprise:6, organization:5, manufacturer:2, outfit:2, agency:1, group:1, association:1, unit:1, theatrical company:1
